"","x_mean","y_mean","z_mean","x_variance","y_variance","z_variance","x_sd","y_sd","z_sd","x_max","y_max","z_max","x_min","y_min","z_min","x_range","y_range","z_range","ODBA"
"1",-0.4685695860775,1.5659005921075,-12.0269965300425,0.997774394427459,0.986071864403894,8.99732924302703,0.998886577358741,0.993011512724749,2.99955484081005,2.4525680814,3.7463026214,2.9978029862,-4.0531914608,-2.7490853768,-20.6605340942,6.5057595422,6.4953879982,23.6583370804,1.41087445547697
"2",3.4204731271325,0.20652635916,-9.116610269645,7.38937956478531,4.79427069670192,29.7879055713799,2.71834132602683,2.1895823110132,5.45782974921167,12.3927723168,6.9141433284,4.3476131147,-3.081201161,-4.6917401157,-20.8016565947,15.4739734778,11.6058834441,25.1492697094,6.31792967793606
"3",4.2400499800775,-0.1487214271125,-11.4487145352525,3.9481838357735,1.15297148671525,10.0284660749123,1.98700373320573,1.07376509848069,3.16677534329676,11.5998161357,4.5346004946,2.5639769651,0.6343649449,-2.0652635916,-16.6769979988,10.9654511908,6.5998640862,19.2409749639,2.50085430756424
"4",2.3822669270875,0.69141433284,-9.0491665277425,5.14399018399614,7.64773682659806,57.9917240077705,2.26803663638755,2.76545418088929,7.61522974097108,7.0686379577,5.5447837731,5.7745220343,-2.8093304704,-3.9284905275,-19.2632704157,9.8779684281,9.4732743006,25.03779245,10.5626619523115
"5",1.7694250785125,0.4270830416325,-9.0341170977325,6.51748021003935,3.39705761700828,28.6355147486914,2.55293560632448,1.84311085315243,5.35121619341729,8.2014325022,4.5794975292,4.5036812777,-5.4827255954,-4.0631816313,-16.6101116432,13.6841580976,8.6426791605,21.1137929209,4.90080123370727
"6",-2.55071452269,-0.2252582990925,-9.15864389229,8.53182140518146,3.89149351425359,5.47555407316402,2.92092817528632,1.97268687688989,2.33999018655293,7.5145294646,5.9918707561,-1.3593534534,-9.9356240642,-4.009597724,-16.5841121315,17.4501535288,10.0014684801,15.2247586781,3.05909473265667
"7",2.3511150771075,1.5831816825825,-10.2525635424275,13.2051326340994,8.04452273259785,76.7254193409397,3.63388671178662,2.83628678602814,8.75930472931155,10.3763980276,6.4202759478,7.8257036064,-6.1170905403,-4.1080786659,-20.9354293059,16.4934885679,10.5283546137,28.7611329123,14.0795299670258
"8",1.860048642075,1.05957001656,-9.56809317002,2.85114621167749,6.08757703338005,53.8627232472677,1.68853374608786,2.46730156920066,7.33912278458861,5.5960050498,5.9713056018,4.7489312483,-1.3140416716,-4.1754242178,-19.5308158381,6.9100467214,10.1467298196,24.2797470864,10.2528921316694
"9",0.959083202355,1.6548415895875,-10.543624196555,5.66974651574755,1.84542223688647,6.96290570519889,2.38112295267329,1.35846318937484,2.63873183654552,7.099539183,5.8754961976,-2.5116727722,-9.0099606359,-1.4014945058,-16.5554345094,16.1094998189,7.2769907034,14.0437617372,3.10166914824061
"10",-0.2052412236475,3.8891472537025,-11.36531929434,12.7168363221124,32.1971305438353,89.6598045180649,3.56606734682793,5.67425154040913,9.46888612868826,6.7381080973,14.1766559629,9.5875681091,-10.3007859419,-11.0502451422,-22.2269536725,17.0388940392,25.2269011051,31.8145217816,15.8491482437715
